"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12125"" target=""_blank"">ASUMZ:Invert:12125</a>",Polycentropus,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12126"" target=""_blank"">ASUMZ:Invert:12126</a>",Helichus,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12127"" target=""_blank"">ASUMZ:Invert:12127</a>",Hydroporus,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12128"" target=""_blank"">ASUMZ:Invert:12128</a>",Hydroporus,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12129"" target=""_blank"">ASUMZ:Invert:12129</a>",Dubiraphia,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12130"" target=""_blank"">ASUMZ:Invert:12130</a>",Hydrocanthus atripennis,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12131"" target=""_blank"">ASUMZ:Invert:12131</a>",Ectopria nervosa,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12132"" target=""_blank"">ASUMZ:Invert:12132</a>",Psephenus herricki,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12133"" target=""_blank"">ASUMZ:Invert:12133</a>",Chironomidae,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12134"" target=""_blank"">ASUMZ:Invert:12134</a>",Chrysops,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
"<a href=""https://arctos.database.museum/guid/ASUMZ:Invert:12135"" target=""_blank"">ASUMZ:Invert:12135</a>",Ptychoptera,collection,9/5/1988,"Rock Cr. 3.5 mi N Sitka, in the NE 1/4 Sec. 7, T18N, R4W, Sharp Co., AR.",36.2254390000,-91.4485180000,969,World Geodetic System 1984,ASUMZ:Invert
